"Through a combination of regularly scheduled technical systems audits of non-EPA laboratories processing state PM2.5 monitoring data and additional assessments of data quality, EPA has identified data quality issues that affect Florida, Illinois, most of Tennessee and parts of Kentucky. EPA has made a preliminary determination that this data should not be used for regulatory purposes. Until a final determination has been made, EPA has moved the data in the Air Quality System database for the PM2.5 sites in question from parameter code 88101 (PM2.5 at local conditions; used for regulatory data) to parameter code 88501 (PM2.5 raw data). This change will clarify to data users that data from these sites should not be compared to the PM2.5 National Ambient Air Quality Standards until EPA has made a final validity determination. This data is not included in the PM2.5 trends assessment or this summary table.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
Air Quality Trends by City 2000-2020,,,,,,,,,,,,,,,,,,,,,,,,,
"Note:  The values shown are the composite averages among the trend sites in each area.  Data from exceptional events are included.  These trends are based on sites having an adequate record of monitoring data during the trend period.  Based on data from AQS as of May 5, 2021.  ",,,,,,,,,,,,,,,,,,,,,,,,,
CBSA,Core Based Statistical Area,Pollutant,Trend Statistic,Number of Trends Sites,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
41740,"San Diego-Carlsbad, CA",NO2,Annual Mean,3,15.0,15.0,15.0,15.0,13.0,13.0,13.0,12.0,11.0,10.0,9.0,9.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0
41740,,NO2,98th Percentile,3,64.0,63.0,63.0,66.0,62.0,55.0,57.0,53.0,54.0,49.0,45.0,42.0,41.0,40.0,42.0,38.0,38.0,38.0,36.0,33.0,34.0
41740,,O3,4th Max,3,0.08100000000000002,0.08,0.079,0.075,0.078,0.075,0.077,0.076,0.08100000000000002,0.074,0.071,0.068,0.069,0.066,0.071,0.069,0.072,0.075,0.066,0.066,0.074
41740,,PM10,2nd Max,1,45.0,49.0,45.0,65.0,43.0,50.0,49.0,51.0,38.0,52.0,41.0,34.0,36.0,35.0,37.0,36.0,42.0,40.0,38.0,36.0,55.0
41740,,PM2.5,Weighted Annual Mean,1,13.1,15.5,13.9,14.4,12.2,11.8,11.2,12.6,12.3,11.4,9.6,9.9,10.3,9.5,9.3,8.4,8.7,9.3,10.0,8.1,10.7
41740,,PM2.5,98th Percentile,1,33.0,31.0,36.0,39.0,31.0,30.0,24.0,36.0,28.0,22.0,19.0,19.0,24.0,18.0,19.0,19.0,18.0,29.0,29.0,17.0,31.0
41860,"San Francisco-Oakland-Hayward, CA",CO,2nd Max,5,2.5,2.5,2.0,1.9,1.6,1.5,1.5,1.4,1.4,1.3,1.1,1.1,1.0,1.1,1.1,1.1,1.0,1.2,1.6,0.9,1.6
41860,,NO2,Annual Mean,6,16.0,16.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,10.0,11.0,10.0,11.0,10.0,9.0,8.0,9.0,9.0,8.0,7.0
41860,,NO2,98th Percentile,6,50.0,52.0,50.0,49.0,45.0,44.0,46.0,45.0,45.0,41.0,44.0,47.0,43.0,44.0,45.0,38.0,36.0,41.0,45.0,37.0,34.0
41860,,O3,4th Max,7,0.06,0.065,0.065,0.067,0.063,0.06,0.066,0.05899999999999998,0.067,0.066,0.063,0.062,0.05899999999999998,0.05800000000000002,0.066,0.064,0.061,0.063,0.05600000000000001,0.062,0.062
41860,,PM10,2nd Max,4,47.0,68.8,59.3,37.5,40.8,37.0,51.0,49.8,41.8,31.3,35.3,36.8,35.0,33.5,31.3,29.0,22.8,40.2,51.2,38.5,48.3
41860,,PM2.5,Weighted Annual Mean,4,11.2,11.6,12.9,9.4,10.0,9.1,9.6,8.6,9.6,9.0,8.4,8.5,7.5,9.2,7.2,7.7,7.3,9.8,11.7,7.0,10.5
41860,,PM2.5,98th Percentile,4,49.0,63.0,55.0,33.0,36.0,35.0,39.0,39.0,30.0,31.0,27.0,26.0,22.0,28.0,22.0,26.0,16.0,33.0,71.0,17.0,53.0
41860,,SO2,99th Percentile,5,21.0,21.0,23.0,19.0,19.0,18.0,21.0,19.0,19.0,12.0,11.0,12.0,9.0,9.0,12.0,9.0,9.0,10.0,11.0,10.0,8.0
41940,"San Jose-Sunnyvale-Santa Clara, CA",O3,4th Max,5,0.071,0.075,0.083,0.08,0.072,0.066,0.08,0.068,0.074,0.072,0.074,0.066,0.065,0.064,0.07000000000000002,0.068,0.064,0.065,0.062,0.062,0.066
41980,"San Juan-Carolina-Caguas, PR",CO,2nd Max,1,5.5,4.6,4.3,4.2,3.6,3.3,2.9,3.2,2.7,2.5,2.2,3.1,3.2,2.7,2.6,2.1,3.2,2.5,2.6,2.6,3.4
41980,,PM10,2nd Max,1,47.0,56.0,85.0,89.0,96.0,108.0,99.0,107.0,100.0,125.0,145.0,62.0,97.0,70.0,80.0,134.0,67.0,96.0,82.0,91.0,161.0
41980,,PM2.5,Weighted Annual Mean,1,9.5,9.8,9.6,8.5,7.4,8.0,8.1,7.4,6.3,7.1,6.7,6.3,7.7,6.7,6.8,6.8,8.2,9.1,9.9,7.5,7.5
41980,,PM2.5,98th Percentile,1,18.0,18.0,19.0,17.0,16.0,19.0,18.0,16.0,19.0,20.0,17.0,14.0,18.0,12.0,14.0,16.0,21.0,31.0,42.0,19.0,19.0
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",NO2,Annual Mean,1,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
42020,,NO2,98th Percentile,1,37.0,37.0,36.0,33.0,33.0,32.0,30.0,29.0,29.0,30.0,26.0,28.0,26.0,30.0,25.0,22.0,19.0,23.0,20.0,17.0,17.0
42020,,O3,4th Max,3,0.06,0.067,0.063,0.064,0.066,0.061,0.06,0.05899999999999998,0.063,0.06,0.063,0.05899999999999998,0.05600000000000001,0.05600000000000001,0.061,0.05899999999999998,0.05899999999999998,0.05899999999999998,0.05600000000000001,0.05700000000000001,0.06
42020,,SO2,99th Percentile,1,99.0,110.0,114.0,100.0,106.0,104.0,102.0,71.0,28.0,5.0,4.0,4.0,5.0,53.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0
42100,"Santa Cruz-Watsonville, CA",O3,4th Max,1,0.05700000000000001,0.05600000000000001,0.054,0.05899999999999998,0.061,0.051,0.054,0.053000000000000005,0.05700000000000001,0.05700000000000001,0.054,0.05600000000000001,0.049,0.049,0.062,0.05700000000000001,0.052,0.06,0.054,0.052,0.048
42100,,PM2.5,Weighted Annual Mean,1,7.9,9.1,8.6,7.4,7.2,7.0,6.8,6.4,6.8,5.7,6.5,6.5,5.8,6.7,5.4,4.9,5.3,7.1,8.3,6.5,8.2
42100,,PM2.5,98th Percentile,1,18.0,23.0,22.0,14.0,13.0,13.0,13.0,16.0,13.0,12.0,13.0,14.0,12.0,14.0,12.0,10.0,11.0,21.0,41.0,12.0,52.0
42200,"Santa Maria-Santa Barbara, CA",CO,2nd Max,4,1.0,1.2,1.0,0.8,0.7,0.7,0.9,1.0,0.9,0.6,0.5,0.5,0.6,0.6,0.5,0.5,1.9,1.3,0.6,0.6,0.6
42200,,NO2,Annual Mean,10,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
42200,,NO2,98th Percentile,9,26.0,24.0,23.0,25.0,22.0,21.0,20.0,20.0,20.0,17.0,17.0,16.0,16.0,16.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0
42200,,O3,4th Max,12,0.066,0.066,0.064,0.068,0.07000000000000002,0.05899999999999998,0.06,0.063,0.064,0.064,0.062,0.05899999999999998,0.05700000000000001,0.05800000000000002,0.066,0.05899999999999998,0.05899999999999998,0.05899999999999998,0.053000000000000005,0.055,0.05600000000000001
42200,,PM2.5,Weighted Annual Mean,1,9.9,10.4,9.5,8.6,7.5,7.5,7.5,7.9,7.9,6.9,6.2,7.7,7.6,7.6,7.8,7.7,7.0,7.3,7.0,4.8,7.9
42200,,PM2.5,98th Percentile,1,19.0,23.0,19.0,16.0,13.0,13.0,13.0,16.0,15.0,14.0,13.0,15.0,17.0,16.0,15.0,16.0,15.0,17.0,19.0,12.0,36.0
42200,,SO2,99th Percentile,6,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,3.0,3.0,3.0,13.0,9.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0
42220,"Santa Rosa, CA",O3,4th Max,1,0.061,0.065,0.065,0.05800000000000002,0.06,0.05,0.05600000000000001,0.06,0.05800000000000002,0.051,0.053000000000000005,0.05600000000000001,0.05800000000000002,0.055,0.062,0.05899999999999998,0.055,0.062,0.055,0.052,0.052
42220,,PM10,2nd Max,3,32.3,35.7,29.3,25.0,25.3,27.3,27.7,26.7,31.3,22.0,26.0,34.7,26.0,26.7,35.0,47.7,39.0,122.0,189.7,45.3,120.0
42340,"Savannah, GA",O3,4th Max,1,0.079,0.067,0.065,0.07000000000000002,0.071,0.068,0.069,0.065,0.067,0.062,0.065,0.065,0.063,0.05899999999999998,0.05700000000000001,0.05800000000000002,0.05800000000000002,0.05700000000000001,0.05800000000000002,0.06,0.054
42340,,PM2.5,Weighted Annual Mean,1,15.4,14.7,13.1,13.1,13.7,14.9,13.8,12.7,11.7,10.2,10.5,12.2,9.2,9.0,9.7,8.1,8.3,8.1,6.9,6.9,6.9
42340,,PM2.5,98th Percentile,1,32.0,31.0,27.0,25.0,31.0,30.0,26.0,28.0,21.0,25.0,22.0,45.0,20.0,18.0,22.0,18.0,25.0,16.0,17.0,17.0,17.0
42340,,SO2,99th Percentile,1,63.0,72.0,80.0,70.0,67.0,63.0,64.0,60.0,67.0,60.0,83.0,62.0,78.0,57.0,44.0,31.0,29.0,36.0,32.0,25.0,21.0
42540,"Scranton--Wilkes-Barre--Hazleton, PA",CO,2nd Max,1,2.1,1.8,1.6,1.5,1.8,1.5,1.4,1.5,1.0,0.8,0.9,0.8,0.8,1.3,1.0,1.2,0.9,0.7,1.0,0.8,0.8
42540,,NO2,Annual Mean,1,15.0,15.0,14.0,14.0,12.0,13.0,10.0,11.0,12.0,10.0,9.0,10.0,9.0,8.0,11.0,11.0,10.0,9.0,8.0,8.0,9.0
42540,,NO2,98th Percentile,1,50.0,58.0,59.0,50.0,46.0,50.0,45.0,47.0,44.0,46.0,43.0,45.0,36.0,40.0,45.0,49.0,46.0,43.0,39.0,42.0,43.0
42540,,O3,4th Max,3,0.074,0.087,0.092,0.076,0.072,0.08,0.071,0.075,0.075,0.061,0.07000000000000002,0.068,0.071,0.065,0.06,0.068,0.068,0.06,0.063,0.05899999999999998,0.05600000000000001
42540,,PM10,2nd Max,1,45.0,65.0,69.0,77.0,50.0,58.0,56.0,57.0,44.0,39.0,48.0,45.0,34.0,45.0,32.0,34.0,31.0,27.0,32.0,26.0,37.0
42540,,PM2.5,Weighted Annual Mean,1,11.7,12.7,12.8,12.4,11.6,12.5,10.6,11.3,10.1,9.3,9.7,9.3,8.3,9.2,9.8,10.4,8.2,8.6,8.3,6.5,6.9
42540,,PM2.5,98th Percentile,1,32.0,37.0,45.0,34.0,31.0,33.0,29.0,32.0,28.0,23.0,28.0,23.0,20.0,24.0,24.0,25.0,19.0,17.0,20.0,17.0,19.0
42540,,SO2,99th Percentile,1,36.0,49.0,40.0,42.0,39.0,42.0,41.0,40.0,36.0,26.0,17.0,13.0,10.0,7.0,9.0,10.0,5.0,3.0,3.0,3.0,3.0
42660,"Seattle-Tacoma-Bellevue, WA",O3,4th Max,5,0.06,0.05899999999999998,0.06,0.07000000000000002,0.064,0.055,0.066,0.05899999999999998,0.05700000000000001,0.061,0.05600000000000001,0.052,0.05800000000000002,0.053000000000000005,0.05600000000000001,0.061,0.055,0.072,0.065,0.052,0.05600000000000001
42660,,PM2.5,Weighted Annual Mean,4,11.9,10.7,10.5,9.8,10.3,10.3,9.2,8.8,8.5,8.9,7.2,7.5,7.6,8.7,7.9,7.9,6.2,8.2,8.0,7.5,9.1
42660,,PM2.5,98th Percentile,4,38.0,34.0,35.0,31.0,32.0,32.0,31.0,32.0,28.0,33.0,21.0,24.0,22.0,27.0,25.0,27.0,19.0,34.0,37.0,22.0,46.0
42700,"Sebring, FL",O3,4th Max,1,0.05600000000000001,0.05600000000000001,0.064,0.074,0.071,0.071,0.077,0.07000000000000002,0.073,0.062,0.066,0.064,0.062,0.061,0.06,0.05800000000000002,0.063,0.061,0.06,0.05899999999999998,0.05899999999999998
42860,"Seneca, SC",O3,4th Max,1,0.08200000000000002,0.079,0.08599999999999998,0.079,0.075,0.075,0.065,0.076,0.072,0.066,0.069,0.061,0.064,0.053000000000000005,0.064,0.06,0.067,0.062,0.062,0.065,0.065
42940,"Sevierville, TN",O3,4th Max,2,0.098,0.09,0.1,0.08200000000000002,0.074,0.079,0.08100000000000002,0.087,0.08,0.069,0.078,0.076,0.07000000000000002,0.064,0.067,0.066,0.068,0.063,0.066,0.062,0.06
42980,"Seymour, IN",O3,4th Max,1,0.08200000000000002,0.084,0.09,0.08200000000000002,0.068,0.077,0.075,0.078,0.07000000000000002,0.063,0.069,0.067,0.065,0.063,0.064,0.064,0.07000000000000002,0.063,0.065,0.06,0.06
43100,"Sheboygan, WI",O3,4th Max,1,0.09,0.102,0.105,0.09299999999999999,0.078,0.097,0.083,0.08799999999999998,0.075,0.074,0.085,0.084,0.09299999999999999,0.078,0.072,0.08100000000000002,0.085,0.075,0.083,0.068,0.076
43260,"Sheridan, WY",PM2.5,Weighted Annual Mean,1,12.1,11.0,10.1,10.1,10.0,9.5,9.7,9.4,8.0,8.4,8.7,7.7,8.3,6.7,6.5,7.5,6.9,7.7,7.2,6.0,6.4
43260,,PM2.5,98th Percentile,1,35.0,40.0,28.0,26.0,39.0,33.0,24.0,27.0,24.0,21.0,27.0,23.0,19.0,17.0,19.0,25.0,23.0,25.0,21.0,18.0,34.0
43340,"Shreveport-Bossier City, LA",O3,4th Max,2,0.09,0.08100000000000002,0.076,0.08,0.072,0.08200000000000002,0.084,0.073,0.069,0.073,0.078,0.083,0.071,0.068,0.066,0.066,0.064,0.065,0.066,0.06,0.05600000000000001
43420,"Sierra Vista-Douglas, AZ",O3,4th Max,1,0.071,0.067,0.074,0.073,0.07000000000000002,0.072,0.074,0.067,0.068,0.065,0.071,0.075,0.074,0.072,0.068,0.065,0.064,0.067,0.067,0.066,0.066
43420,,PM2.5,Weighted Annual Mean,1,8.9,8.1,7.4,7.2,7.1,7.3,6.8,6.4,7.0,7.6,6.8,6.5,6.7,6.9,7.2,5.2,3.8,5.8,5.6,5.1,5.1
43420,,PM2.5,98th Percentile,1,39.0,26.0,14.0,18.0,23.0,16.0,14.0,11.0,14.0,14.0,14.0,13.0,12.0,12.0,16.0,11.0,9.0,14.0,12.0,10.0,10.0
43700,"Somerset, KY",O3,4th Max,1,0.087,0.077,0.08100000000000002,0.075,0.066,0.075,0.064,0.076,0.066,0.061,0.066,0.067,0.075,0.061,0.063,0.062,0.063,0.05899999999999998,0.06,0.05700000000000001,0.05600000000000001
43760,"Sonora, CA",O3,4th Max,1,0.085,0.079,0.09,0.087,0.075,0.08100000000000002,0.079,0.084,0.098,0.077,0.072,0.074,0.075,0.07000000000000002,0.075,0.076,0.08799999999999998,0.077,0.084,0.069,0.08
43780,"South Bend-Mishawaka, IN-MI",O3,4th Max,1,0.079,0.08,0.092,0.08100000000000002,0.073,0.078,0.07000000000000002,0.075,0.063,0.06,0.06,0.064,0.07000000000000002,0.05700000000000001,0.05899999999999998,0.05800000000000002,0.069,0.068,0.069,0.061,0.067
43900,"Spartanburg, SC",O3,4th Max,1,0.08899999999999998,0.09,0.09299999999999999,0.079,0.08200000000000002,0.08200000000000002,0.085,0.083,0.085,0.067,0.076,0.08100000000000002,0.063,0.065,0.065,0.067,0.069,0.064,0.062,0.068,0.064
44060,"Spokane-Spokane Valley, WA",O3,4th Max,2,0.065,0.069,0.065,0.074,0.065,0.063,0.066,0.064,0.05800000000000002,0.05700000000000001,0.05800000000000002,0.05600000000000001,0.063,0.062,0.06,0.065,0.055,0.067,0.068,0.05600000000000001,0.055
44140,"Springfield, MA",NO2,Annual Mean,2,9.0,11.0,11.0,9.0,6.0,7.0,7.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0
44140,,NO2,98th Percentile,2,51.0,51.0,46.0,44.0,43.0,40.0,38.0,36.0,37.0,34.0,31.0,44.0,27.0,33.0,29.0,35.0,34.0,29.0,30.0,26.0,28.0
44140,,O3,4th Max,2,0.08,0.092,0.102,0.079,0.08100000000000002,0.09,0.08799999999999998,0.09299999999999999,0.079,0.076,0.075,0.07000000000000002,0.075,0.07000000000000002,0.067,0.071,0.074,0.071,0.068,0.066,0.061
44140,,PM2.5,Weighted Annual Mean,1,10.2,11.1,11.1,10.3,9.5,10.6,8.8,9.9,9.2,7.8,7.7,7.8,7.6,6.8,5.6,6.2,5.6,5.1,4.9,4.8,6.5
44140,,PM2.5,98th Percentile,1,29.0,33.0,37.0,33.0,25.0,26.0,29.0,29.0,26.0,25.0,25.0,21.0,17.0,17.0,17.0,16.0,13.0,13.0,14.0,13.0,18.0
44140,,SO2,99th Percentile,1,23.0,23.0,22.0,24.0,19.0,21.0,15.0,15.0,13.0,11.0,6.0,9.0,5.0,6.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0
44180,"Springfield, MO",O3,4th Max,1,0.074,0.071,0.074,0.072,0.064,0.077,0.074,0.08,0.067,0.062,0.066,0.073,0.075,0.062,0.06,0.061,0.05800000000000002,0.061,0.064,0.05899999999999998,0.05600000000000001
44220,"Springfield, OH",O3,4th Max,2,0.087,0.083,0.097,0.083,0.076,0.084,0.075,0.078,0.075,0.072,0.075,0.077,0.076,0.069,0.065,0.07000000000000002,0.071,0.068,0.07000000000000002,0.065,0.064
44220,,PM2.5,Weighted Annual Mean,1,14.8,14.8,15.1,14.1,13.5,16.7,13.1,14.6,12.7,12.4,13.1,12.3,10.4,10.1,10.0,8.9,8.4,8.1,9.6,9.8,7.4
44220,,PM2.5,98th Percentile,1,37.0,37.0,34.0,31.0,32.0,42.0,31.0,37.0,29.0,26.0,30.0,28.0,22.0,24.0,25.0,20.0,17.0,20.0,24.0,22.0,17.0
44220,,SO2,99th Percentile,1,45.0,44.0,43.0,47.0,42.0,50.0,39.0,31.0,24.0,27.0,28.0,22.0,18.0,17.0,19.0,13.0,6.0,4.0,4.0,3.0,3.0
41060,"St. Cloud, MN",PM2.5,Weighted Annual Mean,1,10.8,10.8,9.2,8.9,8.2,9.3,7.9,8.3,8.9,8.7,8.2,8.9,8.4,6.4,6.2,5.8,5.6,5.8,6.5,5.7,5.8
41060,,PM2.5,98th Percentile,1,26.0,26.0,24.0,23.0,27.0,25.0,18.0,20.0,23.0,28.0,28.0,25.0,20.0,22.0,19.0,17.0,16.0,15.0,18.0,18.0,15.0
41180,"St. Louis, MO-IL",CO,2nd Max,1,2.7,2.7,2.6,2.4,2.5,2.2,2.4,1.6,2.2,1.6,1.5,1.3,1.5,1.0,1.4,1.2,1.0,1.2,1.4,1.0,1.0
41180,,NO2,Annual Mean,2,20.0,20.0,19.0,18.0,17.0,15.0,15.0,15.0,14.0,13.0,12.0,11.0,13.0,11.0,11.0,10.0,10.0,9.0,10.0,9.0,9.0
41180,,NO2,98th Percentile,2,63.0,60.0,60.0,58.0,54.0,54.0,62.0,54.0,48.0,50.0,48.0,46.0,46.0,47.0,43.0,43.0,40.0,39.0,43.0,43.0,43.0
41180,,O3,4th Max,7,0.08200000000000002,0.08,0.092,0.085,0.074,0.08799999999999998,0.08,0.083,0.069,0.069,0.075,0.079,0.084,0.07000000000000002,0.069,0.067,0.072,0.069,0.072,0.066,0.067
41180,,PM2.5,Weighted Annual Mean,2,15.6,15.0,15.3,14.3,13.1,16.0,13.2,14.0,12.6,11.7,12.5,11.8,9.8,10.9,10.7,10.8,8.3,7.9,8.9,9.0,7.9
41180,,PM2.5,98th Percentile,2,35.0,34.0,37.0,33.0,28.0,39.0,30.0,32.0,29.0,25.0,26.0,26.0,22.0,23.0,27.0,25.0,20.0,18.0,20.0,22.0,22.0
41180,,SO2,99th Percentile,4,82.0,105.0,81.0,87.0,57.0,88.0,51.0,45.0,42.0,33.0,37.0,22.0,25.0,19.0,22.0,16.0,14.0,9.0,12.0,10.0,9.0
44300,"State College, PA",NO2,Annual Mean,1,8.0,8.0,8.0,9.0,9.0,10.0,8.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,4.0,2.0,3.0,3.0
44300,,O3,4th Max,1,0.079,0.08599999999999998,0.09,0.08200000000000002,0.074,0.083,0.078,0.074,0.074,0.064,0.073,0.073,0.075,0.063,0.063,0.064,0.063,0.061,0.064,0.05800000000000002,0.05600000000000001
44300,,PM2.5,Weighted Annual Mean,1,13.7,13.7,11.8,13.6,13.3,13.4,11.4,11.9,10.8,9.4,9.1,9.5,9.8,8.6,8.7,8.4,7.2,8.5,8.7,9.8,7.2
44300,,PM2.5,98th Percentile,1,41.0,41.0,36.0,35.0,38.0,40.0,32.0,33.0,30.0,23.0,26.0,29.0,23.0,21.0,20.0,21.0,17.0,22.0,23.0,25.0,19.0
44460,"Steamboat Springs, CO",PM10,2nd Max,1,96.0,79.0,98.0,101.0,81.0,83.0,79.0,90.0,111.0,82.0,90.0,79.0,93.0,77.0,81.0,68.0,73.0,76.0,53.0,73.0,69.0
44700,"Stockton-Lodi, CA",NO2,Annual Mean,1,21.0,19.0,21.0,18.0,17.0,17.0,18.0,16.0,17.0,15.0,14.0,15.0,14.0,16.0,13.0,12.0,12.0,11.0,12.0,12.0,11.0
44700,,NO2,98th Percentile,1,68.0,68.0,64.0,65.0,54.0,58.0,60.0,56.0,63.0,54.0,49.0,51.0,52.0,57.0,54.0,48.0,45.0,52.0,58.0,58.0,54.0
44700,,O3,4th Max,1,0.076,0.076,0.074,0.075,0.073,0.073,0.083,0.075,0.077,0.07000000000000002,0.07000000000000002,0.066,0.072,0.064,0.071,0.069,0.066,0.065,0.068,0.065,0.067
44700,,PM10,2nd Max,1,86.0,97.0,78.0,63.0,56.0,76.0,80.0,68.0,83.0,57.0,49.0,53.0,58.0,69.0,67.0,51.0,54.0,86.0,173.0,68.0,113.0
44700,,PM2.5,Weighted Annual Mean,1,15.5,13.9,16.7,13.6,13.2,12.5,13.1,12.9,14.4,11.3,10.6,11.3,12.4,17.7,12.1,12.8,11.8,12.1,17.6,9.3,14.4
44700,,PM2.5,98th Percentile,1,55.0,58.0,50.0,41.0,36.0,44.0,42.0,48.0,62.0,40.0,30.0,45.0,34.0,56.0,45.0,39.0,32.0,44.0,92.0,33.0,81.0
45060,"Syracuse, NY",O3,4th Max,1,0.074,0.085,0.091,0.08100000000000002,0.066,0.077,0.071,0.08100000000000002,0.07000000000000002,0.061,0.073,0.069,0.074,0.065,0.063,0.063,0.067,0.064,0.066,0.05800000000000002,0.05800000000000002
45060,,PM2.5,Weighted Annual Mean,1,11.0,10.5,11.1,9.9,10.0,11.5,8.3,8.2,8.2,7.6,7.6,8.1,7.2,6.4,6.5,6.3,5.0,5.3,5.1,6.1,6.0
45060,,PM2.5,98th Percentile,1,24.0,36.0,39.0,23.0,25.0,35.0,19.0,21.0,22.0,21.0,23.0,24.0,16.0,16.0,16.0,17.0,12.0,13.0,16.0,15.0,14.0
45060,,SO2,99th Percentile,1,26.0,19.0,16.0,20.0,22.0,19.0,16.0,16.0,13.0,14.0,10.0,9.0,7.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0
45220,"Tallahassee, FL",O3,4th Max,2,0.077,0.076,0.07000000000000002,0.076,0.071,0.071,0.07000000000000002,0.071,0.071,0.05800000000000002,0.067,0.065,0.066,0.062,0.06,0.05899999999999998,0.061,0.062,0.06,0.061,0.055
45220,,PM2.5,Weighted Annual Mean,1,13.6,12.5,12.9,11.8,13.0,12.8,12.4,12.2,10.6,9.7,9.7,9.2,8.6,8.1,9.3,7.6,6.7,8.0,7.3,7.7,7.5
45220,,PM2.5,98th Percentile,1,30.0,31.0,28.0,24.0,28.0,31.0,27.0,38.0,23.0,25.0,23.0,22.0,21.0,20.0,21.0,17.0,16.0,19.0,17.0,20.0,18.0
45300,"Tampa-St. Petersburg-Clearwater, FL",CO,2nd Max,1,2.1,2.1,2.3,1.8,1.6,1.5,1.2,2.1,1.1,1.2,1.1,1.0,1.1,0.9,0.8,0.6,0.7,0.6,0.5,0.5,0.5
45300,,NO2,Annual Mean,1,13.0,11.0,11.0,10.0,9.0,8.0,8.0,9.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0
45300,,NO2,98th Percentile,1,58.0,48.0,48.0,45.0,41.0,36.0,41.0,42.0,41.0,38.0,38.0,34.0,34.0,34.0,30.0,26.0,31.0,29.0,28.0,26.0,22.0
45300,,O3,4th Max,8,0.08,0.08,0.069,0.077,0.074,0.075,0.074,0.076,0.075,0.064,0.067,0.071,0.066,0.066,0.064,0.062,0.064,0.064,0.065,0.065,0.062
45300,,PM10,2nd Max,4,47.3,48.8,41.8,47.8,57.0,59.3,54.3,64.5,47.5,35.3,48.3,38.8,41.3,36.8,45.5,45.0,35.5,54.5,43.3,50.3,46.3
45300,,PM2.5,Weighted Annual Mean,1,12.3,11.3,10.3,9.3,9.6,10.4,9.5,9.7,8.0,7.4,8.1,7.5,6.8,6.2,6.5,6.8,7.0,7.6,7.4,7.7,7.9
45300,,PM2.5,98th Percentile,1,29.0,28.0,22.0,18.0,20.0,25.0,21.0,24.0,17.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,16.0,20.0,15.0,17.0,18.0
45300,,SO2,99th Percentile,4,113.0,132.0,129.0,117.0,98.0,97.0,92.0,89.0,68.0,57.0,53.0,47.0,42.0,31.0,26.0,24.0,24.0,20.0,18.0,15.0,19.0
45460,"Terre Haute, IN",O3,4th Max,2,0.079,0.083,0.091,0.073,0.065,0.07000000000000002,0.066,0.075,0.063,0.06,0.063,0.069,0.071,0.064,0.05899999999999998,0.063,0.068,0.067,0.069,0.062,0.063
45460,,PM10,2nd Max,1,54.0,47.0,43.0,54.0,43.0,54.0,38.0,54.0,38.0,42.0,44.0,38.0,36.0,32.0,35.0,35.0,29.0,35.0,33.0,31.0,31.0
45460,,PM2.5,Weighted Annual Mean,1,15.7,15.2,14.5,14.1,12.7,15.4,13.0,14.1,12.4,11.9,13.3,13.2,11.3,9.2,11.0,10.1,9.2,9.2,8.4,9.6,8.1
45460,,PM2.5,98th Percentile,1,34.0,38.0,40.0,35.0,27.0,43.0,31.0,31.0,26.0,25.0,29.0,32.0,25.0,23.0,26.0,21.0,21.0,24.0,20.0,21.0,22.0
45460,,SO2,99th Percentile,1,99.0,104.0,69.0,83.0,130.0,100.0,99.0,90.0,120.0,115.0,61.0,95.0,73.0,79.0,85.0,71.0,58.0,3.0,4.0,4.0,4.0
45780,"Toledo, OH",O3,4th Max,3,0.075,0.083,0.091,0.08799999999999998,0.072,0.083,0.072,0.08,0.071,0.067,0.066,0.069,0.078,0.065,0.066,0.063,0.067,0.065,0.07000000000000002,0.061,0.065
